score
id ,:name ,:math ,:english ,:science ,:music
266746 kJEQsIrV 86 81 87 42
266779 7BgrJiq 70 37 93 55
266877 mlbqUyC 89 99 66 44
266899 lcxmX8OE 18 89 97 22
267019 vBpPaL8A 4 17 32 36
267156 zOrnHU 49 41 76 29
267248 bs67YLr 30 55 54 17
267437 y3acXMBo 52 28 63 13
267516 2yj431 14 100 32 53
267641 5gjWmBSI 23 29 34 22
267740 wUPR85qa 76 13 11 70
267880 6Q80G2 29 79 21 71
268013 luXXhsa 19 88 95 76
268193 4ElxYqx 89 11 78 71
268290 zECWrdF9 67 6 13 82
268324 b1mDAI 36 61 16 17
268437 Mf7hQpN 38 24 26 91
268623 f6kjz9 19 64 58 18
268630 ixvUAW 29 46 68 84
268739 4OVWpF 32 40 18 64
269118 UnLK3W 5 90 40 81
269129 J1cmn8y4 30 42 87 85
269220 ARhrDstY 98 5 35 6
269318 JenYZH7 66 62 78 19
269451 iF2bHTX 7 65 68 14
269458 I67sIa2E 84 24 97 89
269498 SDnNLk7y 72 3 6 53
269669 XRUGWGKh 45 67 6 20
269763 sDmoCDE 46 52 54 64
269817 F48jQK 46 53 45 38
269942 UvcHNVf5 90 23 63 38
270061 MrxNYYuS 15 8 23 9
270070 rzoxLgBR 68 15 35 55
270141 tPEImoJI 86 69 89 3
270176 pMnyajiy 39 0 94 34
270663 c1ISsua 39 49 82 68
270739 VLo0v9 43 66 35 0
270805 7JxOWVp3 34 14 19 32
270972 YQbi5Rr 24 31 66 53
271054 04SyzWC 89 3 85 80
271249 0iHCES 1 40 1 95
271250 stHmKd 80 91 30 97
271425 ZeUsQT 62 54 71 28
271468 lh9jaK 32 51 26 98
271490 yjY8TmZB 79 13 30 52
271599 IRHBWjAu 46 13 27 80
271620 NJnrCf8 52 74 71 58
271662 vukBac 43 8 31 20
271731 HHULoTt 11 59 98 63
271733 jMNaMqcx 3 88 14 64
271734 AuTPFU 82 0 68 55
271736 MBGftn51 90 34 13 61
271848 UnW87o4 43 12 99 48
271868 xJfWSw 44 83 6 68
272201 d6HboInt 13 81 95 71
272493 cDRbWQ 11 2 21 30
272659 M58DIq3k 91 26 82 81
272800 y0qMRo 21 43 34 83
273040 vCLCRH 59 4 62 86
273187 bPfzkpHC 35 38 51 73
273283 yLLzCBQ 25 50 23 64
273337 H74gQoEy 7 86 25 53
273487 dnhjYxlP 69 75 53 97
273534 aClRyiJ 18 58 71 45
273560 Ue0tVldO 52 18 19 21
273691 TkF1WRlz 82 27 71 52
273736 HgRllmE 33 45 77 91
273935 H7lxpx8 36 12 45 32
274021 uVelhIoD 7 65 54 66
274249 9b0sWX0 32 100 86 25
274252 9delw2cM 52 79 75 90
274340 HFlyaV 6 4 38 82
274352 0m6n8L7 87 9 99 39
274363 PmMRjvX 9 70 4 96
274381 IMNpST 62 80 58 91
274384 XWLiXd 22 82 55 87
274504 Zu1MW2c 8 16 60 22
274534 DZFUyu0M 10 30 48 43
274585 hVgc2L 41 40 83 1
274680 7HCFxO 56 75 13 55
274727 WuJ2rQw 27 61 61 10
275000 3bhY4x 53 46 33 26
275096 WEkJTmp 43 11 78 23
275152 k1pW1LZg 14 81 12 83
275284 65OR93s 77 61 14 83
275337 N1fP6Wc 63 50 70 45
275338 8uJJz1u 0 8 76 23
275708 IRG7JE 21 0 86 12
275722 OTgzQc2 92 75 64 76
275842 rmapsUTJ 87 88 67 0
275874 guSE3lh 85 10 66 59
275892 zrqQq2 10 75 88 94
275950 1UCNSzdV 29 8 37 93
276031 HVrs6rS4 90 63 78 55
276105 Mf7hQpN 46 34 45 95
276192 7zQ66G 87 77 10 93
276355 2G2mdgVW 47 92 55 72
276410 4cnRYrU0 93 22 39 5
276504 5t7tLA 98 95 53 38
276554 qR05QI 50 75 61 9
276667 cWIVcd6e 66 22 82 78
276943 yPinaLC6 42 1 69 61
277372 UUaY3cve 40 87 22 28
277441 JlPRe1 35 9 91 25
277695 lPIHsP 26 17 7 12
277797 7lpbWc 7 82 57 41
277801 p4dWCGHj 12 49 89 90
277904 JVOIC08z 29 17 99 35
277991 qrevV47 36 13 29 21
278015 MyDcHI 18 36 31 38
278157 jutIkE 7 11 14 64
278192 S3nYlwKG 60 30 69 78
278193 AXe4pg6 75 16 36 29
278257 wCYZbBLw 94 51 72 12
278428 ZSJKaG9C 35 12 65 78
278433 huMAUoHY 58 29 56 40
278489 4Q3xA3J 22 19 26 35
278529 0Mf4wp 81 54 37 22
278670 Hvj47D 36 52 93 83
278884 o0NCuVy 75 35 77 67
279030 CUt2k9 28 14 15 13
279113 nAkQfQ 74 27 61 25
279160 qqIsCcWG 26 12 39 81
279225 I2103LX 89 43 73 21
279254 ywoo3W 50 69 98 74
279304 KcYQbmWQ 3 20 41 83
279395 qZXXLh 6 25 36 4
279552 6rqgZx5 16 84 86 73
279620 iQgqTV 25 82 47 93
279676 DFcKVv9B 37 35 32 61
279845 q88eBo 40 5 76 91
279884 UGeIRMJB 42 10 4 15
279905 1jsKwRC 74 93 94 54
279936 dMjHiOqB 12 37 76 30
280082 V3dXSdfe 55 32 37 64
280138 dxsWO099 8 56 77 9
280224 wXSNwrP 15 6 65 41
280285 xL5Ajdl 99 4 95 75
280445 wAlTYe 55 32 17 94
280450 nsx2Nla 3 24 20 53
280460 0Ej5J1d 82 0 71 75
280675 18RGrp 85 71 47 58
280806 visWc3 75 18 40 68
280917 0WIW1kT8 70 70 99 62
281047 dN6Z1Tp 33 60 67 16
281159 BOA9p0 99 1 74 31
281239 fFBNIqu 10 24 62 68
281248 UQ4hrqXR 90 66 67 26
281277 0yJ1roE1 1 63 9 59
281527 m6cfxhtD 15 2 56 26
281553 zBOgUCL 97 37 54 33
281845 o9fiZmWD 72 93 96 76
282036 2uiBHroD 20 33 9 62
282065 ZJT05AUK 30 83 47 89
282320 qDu71T5 96 12 25 12
282477 8HvsVi8B 1 23 70 45
282648 Syxl9Ny 22 63 20 52
282737 Bm1Xdx 55 16 8 12
282835 nsgTGe2 24 75 55 78
282849 fqh14t 56 6 19 81
282954 K0Vbju1 34 93 11 27
283184 XiwxHqzw 62 7 30 82
283204 C1iLH9 97 15 84 88
283283 RtWkkJ 84 44 10 77
283312 VvgNW1y 78 85 100 55
283402 2YLwbTr8 96 61 92 86
283430 ju3X8bW 85 30 94 27
283439 BGBH2hol 1 4 62 51
283511 3x3jC5 76 71 51 74
283569 eMpl8m 96 16 53 74
283619 GY3M8z 55 16 59 42
283621 mc6i8n5 4 36 29 99
283651 6imAQ3 14 73 10 71
283668 pAOz74 58 10 12 12
283759 Pf6uMi64 56 72 52 39
283761 EwJqr6 87 42 70 68
283794 ZBi7Oiz 12 96 52 2
283963 xM9yduod 59 83 91 64
283988 Z52Hoq3U 13 65 63 37
284038 wQjGr2 91 17 24 23
284226 Abn9g3 61 92 23 95
284310 OlWUSUcK 75 26 43 57
284430 XSKr0c 60 15 19 65
284503 Tob1Yo 82 55 25 23
284516 BR83HA9 90 37 80 89
284608 54tVyqz2 24 87 45 93
284630 eMesMxfc 66 41 28 12
284640 n3F7qVpF 93 71 39 62
284659 67lJJi8P 96 38 47 85
284665 ba5wOwI 27 15 16 60
284856 cT1fn8e 16 76 87 8
285374 0lfNe4I 74 21 3 67
285410 v7AV6T 60 16 18 28
285433 ESqtkI 21 52 88 66
285451 pe1vecux 19 75 3 46
285494 x3TUG7g2 74 81 80 33
285504 muxHzh 38 98 11 81
285519 yCrcva1 30 96 64 14
285599 JNhgbKCg 44 12 85 40
285600 4y0itO 1 28 48 14
285687 axSuLaMe 59 91 87 32
285875 csGNari 73 72 25 81
285964 QgaJebW 28 34 52 8
286100 izliXtC 26 25 91 49
286108 HmbWtERE 36 70 94 64
286174 WkSaJ4e 100 55 81 36
286184 q9WKO2 17 47 87 76
286223 2uPVrbHK 64 89 27 40
286249 5XHuqUS 15 42 6 2
286499 4SFkOg 64 95 22 56
286531 cDRbWQ 74 82 29 96
286703 oesom2 84 70 74 16
286912 i3JkTUjN 19 73 10 80
287212 1HXr0i 48 36 79 55
287371 RMluFP 11 46 87 48
287446 6nkK5CPE 28 97 42 42
287449 GEF7Ms 78 99 41 8
287519 Z1kHNb 38 60 14 68
287714 UulMd2Y0 12 95 88 14
287925 mWm6VWvo 64 97 53 48
287949 hUdQ8mK 32 13 94 54
288118 MZ1YmQ 67 91 41 20
288229 zzu3UPcE 16 86 15 98
288409 fbPRJuIt 35 10 16 44
288495 dHNP7S8j 97 88 71 19
288556 TmaagA 70 90 93 61
288662 zFN3Dd 70 96 64 42
288697 uyRFqB 72 34 94 76
288884 kVYUQP 92 85 50 85
288946 N5obH6 32 8 11 12
288961 8M08QM 6 24 22 93
288989 UleWxpB 92 38 95 71
289355 iPuyFcU2 82 1 60 74
289422 lsKJjnOS 73 88 29 79
289470 W4ldm8a 0 16 33 85
289505 oZQpHX 37 93 47 84
289569 K7PE9MD 0 37 51 99
289632 IEBeKJb 1 65 61 40
289812 803TjA 60 88 90 38
290008 jXRP2Z 7 31 21 17
290220 ZGIPMa8 28 4 40 96
290276 TXoPaB 17 97 86 38
290396 dSz1b1Zv 22 12 24 12
290448 ux5G05Oz 81 31 69 40
290609 ACoGpL59 24 16 3 75
290639 GCtgzxoy 15 97 29 5
290693 UQsUb1 96 19 15 26
290816 4Q0eFsg 87 19 51 93
290920 LB63AqC 91 36 22 76
290928 DZFUyu0M 85 22 31 42
291073 1rgJV9jF 85 8 63 25
291201 6bw2tDcn 20 75 37 70
291544 HAgwcRW 31 60 21 4
291609 C6DBsY 15 69 30 7
292047 2cvVRff 75 42 89 66
292120 nAUKRQ 14 52 67 18
292274 cpC2Sd 51 78 94 87
292297 MX8g3Fy 94 14 47 92
292298 I18MyrXe 53 16 54 16
292317 l2xekH 61 93 61 4
292366 8cAfmw 26 38 69 26
292511 2qTAQw 30 87 58 6
292548 V0ciufeS 57 53 66 64
292757 1zSe3FO 74 16 71 95
292841 gY12xEU 83 77 83 2
292953 YC1Bl7 41 66 99 70
293096 qO6qL8bD 98 69 39 99
293100 sF9Y5E 50 96 70 10
293362 uiY4aU 39 25 67 60
293409 Mym087 9 92 51 67
293443 hdfh9gq 38 38 93 61
293485 EQL1GsU 94 54 61 84
293559 DwlFGn 33 65 75 31
293620 Z3ze8Co 70 83 17 74
293666 fPVP3O 26 70 78 31
293672 Bmd3FBfW 60 98 20 55
293808 TTN9XEU 53 72 60 24
293891 TQAuiZi 90 31 94 55
293899 v7AV6T 89 82 54 41
294176 kWsgD4Oq 17 4 51 63
294177 tZb1L8i 70 13 35 94
294252 etGUCc4e 54 17 87 47
294419 lJnr30Y 9 37 53 49
294688 0Bad6O 53 78 31 3
294689 7bpyHfE 74 11 18 4
294738 tOO7NU5 42 78 55 44
294789 LBMb8l 83 11 25 73
294795 iC7TXXqA 31 24 65 42
294818 A95HhtwZ 65 93 62 96
294917 W1AMnSk 52 71 69 27
294923 lJseQMBD 69 1 91 1
295085 IfCVJi 40 13 89 12
295286 kVI1PgRm 84 100 1 29
295346 NzhzhJE 16 69 96 80
295386 iAR7kB 79 77 72 43
295433 dHNP7S8j 6 86 24 68
295613 iiqhnt 5 52 67 78
295658 CiNBX7 77 35 92 95
295717 2Tz92v 48 81 42 43
295736 H9ZKl8 16 84 42 90
295769 OMy4bk 29 3 95 49
295820 WwZj9hP 88 65 14 95
295856 9jcBsx48 92 1 25 92
295879 Scm5jt 26 39 99 35
295880 8NbQB3 47 12 73 51
295882 UQ6b9TND 86 86 82 25
296018 54QcLvLw 59 55 69 13
296098 czHCX9 67 59 79 42
296181 rNfOcrp 26 60 32 35
296274 XiwxHqzw 85 47 79 67
296402 DWruBR 81 12 10 72
296533 etrYlN0 18 91 15 89
296544 dObelY 86 66 66 47
296647 fGQPbC 76 74 15 43
296699 pQZ9BsI 1 83 40 33
296893 rLodDy 55 28 83 94
297042 o4J8ERQ 4 85 34 39
297091 MRnOKb 26 40 89 64
297361 3mZKa5 21 52 22 72
297382 Tbppzz 11 47 6 0
297608 ioKKNgk 71 12 39 33
297631 oRKXmsqz 55 83 32 49
297805 VlRDI3 89 67 19 81
297879 o9VygT 31 27 81 95
297919 kIGYGt 98 100 34 86
297945 wdLNmH 21 76 70 39
297961 qbAj9fOP 52 42 71 93
298015 Pf1viw 69 6 82 20
298035 4HagHn 1 56 25 72
298111 OQUQbLT 15 20 30 72
298207 59DXqA9T 20 51 0 40
298228 YVBZUyyu 45 76 54 18
298241 LX2KI1mj 75 3 85 85
298336 J0KULQ 4 74 63 45
298425 Dehu42OQ 13 19 42 62
298553 BMLTRtoN 96 9 35 69
298807 U1SZQRem 86 82 98 49
299053 RueKo4Ir 22 98 22 52
299213 VyDp65OW 91 87 38 9
299242 VNZOLODK 38 26 54 19
299331 g8J0sGa 48 11 47 86
299515 rQCIvc5 1 94 91 87
299545 Ah7hGNR 2 98 39 13
299582 JVkdi9 2 84 7 10
299667 BdfykXD 59 60 89 62
299702 EmoPLvf 16 88 41 70
299935 8TrTGV 20 28 53 46
299939 xbzRJ2 41 87 58 31
300031 fcmG4w0 15 43 10 18
300062 72yMQC 46 73 14 40
300153 WGh021E3 37 17 9 91
300630 iV8kdG8 66 39 98 12
300779 Ez4j6AM 66 44 58 68
300781 f4XGaF 63 75 17 72
300932 cwM8kL 57 27 31 69
300999 glpNg9dq 24 84 54 85
301007 YgFWlf6j 38 17 13 70
301208 LglaPZNv 16 75 84 98
301258 8nBc3lTD 93 60 71 37
301307 PwLbHJu2 59 84 78 91
301386 lrqnHK 70 80 2 40
301389 xLtagcwM 31 35 60 58
301599 KD8wE0DO 81 37 38 27
301659 ic9Ves 51 51 32 4
301690 1wz8ANGR 20 86 41 28
301739 TnwHSbx5 30 1 77 29
301804 b7AQ5dHm 28 80 86 67
301813 dtcroC 91 0 43 7
301896 9OoXsYta 54 27 97 47
302069 9ALIsmU 47 20 27 29
302114 Bvz97pd 2 64 20 46
302231 hW7Jtf 53 78 35 96
302277 fPVP3O 74 47 20 60
302281 zBOgUCL 37 35 66 47
302431 PfDx5MCx 63 56 54 64
302627 6jPEje 0 81 17 39
302674 lcxmX8OE 6 59 6 91
302781 bECL8xe3 90 22 58 24
302893 Bwc4xVw 37 6 63 75
302997 393a3nF 13 60 84 49
303020 wyuPoau 84 72 55 16
303073 o4ZTA8 3 32 44 37
303127 ONiPuTG 43 63 12 27
303187 j9YmFOf5 9 4 97 61
303259 GLr0zUBR 14 11 12 50
303383 vb8yxpE 10 43 95 69
303599 wktRWfUb 24 63 21 10
303709 kTX9rDR 32 16 87 11
303919 KuNBQc 95 64 62 85
304012 ymajvQo 42 78 38 86
304159 hRBIyymf 1 36 78 59
304258 LVo2CxRy 1 19 98 18
304316 TbbNAFi7 12 66 27 12
304448 g3MtvdG 68 0 46 37
304462 h8PjIAAo 79 42 50 71
304528 AH7ZhTJ 18 73 93 93
304549 lUAxK346 84 40 99 32
304780 mb7XDq 80 64 47 12
304903 R9BE87 17 50 68 91
305001 3Uomco 8 63 29 39
305011 BJdxrz 55 15 13 0
305035 hB9eyp 72 39 29 93
305117 FvFn45 21 53 9 48
305286 438xRJx7 9 44 56 42
305343 x3Oftsf 6 77 96 97
305592 bxd48nQ 39 54 10 87
305636 PsO46Rs 28 68 70 56
305692 hNHdaoCE 94 27 19 63
305693 FvFn45 5 36 15 27
305715 n4V3Zo 13 41 27 58
305901 zdmvDgr 31 86 97 49
305992 G8hmeosh 37 27 11 60
306055 fPzfiifr 13 86 35 34
306108 Acd80CyY 66 64 85 95
306109 VA7kFPu 41 5 52 80
306237 k8B2Wm 86 44 79 58
306254 oK7T8dc 69 57 75 22
306331 fzGHejL 50 42 36 31
306356 FAfYSQFW 93 25 52 18
306456 1fhiuF 86 21 91 78
306539 LBMb8l 82 2 34 31
306595 i8FhIU 60 50 88 88
306697 hfYjwRs 47 18 53 45
306921 DhLG7md 94 72 54 45
306949 3BLT1aA 12 20 86 22
307356 fjcXbtU 0 89 77 37
307482 DyCykx 54 11 31 2
307552 GZcrne 96 31 21 99
307559 tYZNzhX 20 89 36 19
307569 h8gv59 69 84 35 9
308574 obw5BC9 41 31 74 36
308705 ZZGu4nx 8 82 11 87
309126 8eCa4Mt 34 51 17 23
309543 qbrsee 14 27 15 9
309546 avlRJUbK 98 92 38 78
309554 Dgxta5q 21 100 78 79
309561 hzN6oMu 5 19 8 78
309587 PGVv2s 53 83 75 100
309691 jvPrU9b1 100 43 62 91
309761 PLNtHJ7 65 91 63 71
309783 zdDH1UY 99 92 98 32
309930 j2UCoTh 58 68 1 10
310126 G1HBoKHg 13 99 81 87
310202 nHv2o8tL 52 4 4 3
310295 Zu1MW2c 3 58 95 89
310929 656ySW 41 92 6 32
311095 8eCa4Mt 72 77 64 1
311142 BS91bQ 38 90 31 12
311154 ZYqcdC 33 81 53 60
311157 25YbjB 35 91 37 50
311207 kzGlf2zJ 3 52 59 24
311380 Pn9t6r1 44 84 4 85
311450 jDF9Vg 70 71 87 98
311469 FR8RSkfQ 30 49 32 3
311800 QL5nWym 77 73 85 35
312166 peu8Y0i2 73 51 85 66
312181 Ha5er3 46 55 34 51
312268 pilsfpLg 4 95 11 69
312331 CzdJ8t 73 67 31 72
312498 ozr6r5L 21 9 65 81
312502 Z2gCf1 3 44 99 81
312665 iTZHvf 97 88 73 97
312686 La5X9Yu 14 41 99 96
312720 X3dtSF 81 27 25 2
312771 KSw45z 40 17 67 45
312817 rbOKHolb 83 65 82 71
312867 Wy1wUyBT 86 30 98 6
312872 U95yVXEW 51 96 98 9
312880 275Y9X 34 55 64 35
313013 F97lb07d 26 53 55 10
313150 L5bCNz 46 7 60 20
313176 7TWnve6 75 78 83 98
313226 LETROHLF 7 14 34 100
313576 iAR7kB 57 62 81 50
313602 AG6ipPcV 68 70 7 75
313661 gp6Jj3 2 21 58 23
313858 qNjhlgP 56 76 0 29
313872 td6PXK 71 27 52 71
313901 d39Bjrt 92 31 41 70
313959 IVHmTwu3 84 68 69 45
314114 GRoqEHq 25 96 54 40
314169 EEdyNv 11 19 79 24
314363 SopbV5w 28 18 70 59
314393 gDythOOd 29 10 13 48
314519 T7toOo 32 60 85 88
314522 IaewUAp 10 99 17 27
314640 J0na28 39 89 96 10
314657 Kdl1voq 1 34 79 80
315116 OejkE6J 14 51 16 4
315257 lDupSQ 67 21 32 84
315287 W4ldm8a 86 55 34 49
315396 PBLux9jy 57 87 73 20
315467 5rHPlhl 41 63 62 2
315527 kARaIv3 53 28 71 61
315941 uEatH8f 85 21 3 40
316245 7w1n1P 52 25 52 83
316263 iiEl06O 15 51 93 89
316316 pmGKYTiT 92 94 94 18
316479 uqqHUCrg 60 87 66 2
316639 4TO4Dr5 51 8 79 60
316725 syQWUkx 27 100 62 76
316780 cDX1Qp 11 73 12 66
316966 3wXO2B 41 12 57 32
316974 2c9PWGWW 69 50 34 6
317060 4zmV33 74 51 47 42
317366 acuuL3K 12 28 84 62
317445 vuUTpX 33 88 27 63
317520 npTt45 90 33 32 72
317523 AjR3tB6u 93 20 3 64
317643 6orOzXZ 52 97 63 99
317747 LY6Aij 70 56 7 0
317799 WgSkqkv 30 80 79 18
318044 oUHl35Z 85 10 82 33
318135 Up9uHZ7L 43 23 15 94
318147 pIDn6RL 5 7 51 60
318334 aZ4ci3 95 92 99 70
318422 4NGMa8 35 86 19 57
318552 xrHl4cj 86 72 77 68
318798 CPO3tu 47 95 61 100
318922 ClGgMO 89 8 22 83
319170 dS0kXjL 0 47 19 1
319203 j3wCbpt 19 5 41 70
319369 pYac8yrd 13 30 60 22
319459 joa3NuT 70 54 37 47
319653 QafE5e 7 53 8 12
319758 t0Qh2x 51 26 64 57
319811 JTDRBvG3 50 66 94 29
319866 EoOB80A 95 58 78 17
319965 0V8Y0XE 5 36 4 73
319972 fSpVTed 96 86 89 80
320038 0UMUbvw 60 35 68 53
320093 tXVF2b 46 17 14 52
320203 nGpisIo 80 0 24 47
320348 dWjWCtJp 13 32 16 70
320408 yZCxwW 29 81 49 78
320770 fy3ABAEa 6 85 52 80
320812 Wh7aLSek 42 11 62 96
321325 TYh1FFp7 45 47 48 41
321421 axFGQA 88 96 65 88
321451 pSVrc9 64 51 22 41
321490 Xfivoy 6 73 42 37
321499 xDegU8 82 12 34 42
321514 5pA22n 15 19 9 61
321665 58yWnPhk 9 18 89 88
321721 ecvjfIr 4 38 61 14
321811 TZwsv7 64 53 67 96
322006 hQ6rAWTQ 90 10 86 1
322377 BKH8H9 13 94 10 18
322435 x0zMUsOb 32 8 58 87
322616 5Wc4LmV 22 6 91 81
322849 mGzBwg 55 18 65 15
322864 PEDKTMW 31 38 75 80
322876 mZu3FMi 51 57 57 4
322912 87CxIuZ 87 58 70 63
323305 QVa9Rt 51 55 0 38
323327 og7Non 14 57 74 75
323368 1XkT8nJ 4 77 32 62
323398 wncdkRD 91 49 78 9
323425 Xka8la 92 84 38 56
323509 5Wc4LmV 88 87 68 52
323618 fjcXbtU 5 24 27 44
323696 7gnZTpH 50 50 86 46
323741 4bqHGpiE 52 13 67 5
323864 QisqgqgO 30 2 2 99
324056 zMoBXPfg 65 63 62 12
324073 oW6UgW 50 31 25 17
324093 D0xHa2vq 25 63 4 19
324105 vqz6iTK 8 56 44 52
324290 fo0xZB9 40 97 2 60
324373 FeaF2F0R 57 29 56 21
324555 cwLEAE 80 10 63 24
324990 HPNQmFq5 19 2 44 7
325045 pWmXFgIy 30 44 53 7
325260 9Uegeh 31 44 92 72
325301 tRaRH4h 24 38 36 34
325317 UnW87o4 34 99 58 90
325430 4qw9tFI8 69 31 81 9
325863 V0I4xwxE 50 28 65 49
325963 AvW1SA 32 45 70 43
325983 j0I0Hv 81 72 51 32
326154 2GqaWcGT 0 64 26 75
326392 olhAyVuj 38 49 67 26
326544 Pl2AMm 66 55 77 7
326809 97Bp5kbs 74 55 67 19
327259 aHGL3Wq 84 7 67 64
327275 JaaETS 73 36 18 84
327317 EueRT2 8 30 65 68
327376 SziWpkRg 60 70 28 68
327425 3QV8Ltz 48 5 74 23
327749 T3jmPEZ 37 2 16 21
327820 hajwhu 39 77 88 9
327900 84BtLO5x 78 97 79 87
328029 w24rG0h 15 83 58 22
328144 LLA30a 98 51 40 64
328244 o68CYk90 19 58 71 34
328413 4Q0eFsg 94 78 62 30
328508 NwYB7GQq 75 98 60 60
328675 EuLLTKN 45 28 76 78
328693 l2xekH 29 26 43 93
328920 kovqnW 46 35 97 53
329013 W2ruy3 8 50 1 54
329246 tDLmhvN 27 96 89 25
329314 vxglmZYl 69 55 47 57
329322 Jcu8nK 34 5 49 16
329361 8JuY2XLa 39 29 18 63
329373 uLc7GwU 36 37 99 35
329405 7H96qIwF 55 75 69 87
329442 y4gTlSSZ 87 24 93 42
329513 vRYtrB 43 39 70 58
329611 Fwih26A5 14 74 3 58
329844 aFTj9s2d 80 7 31 22
330031 zKMwk03 69 7 13 65
330165 2Qwo5mBX 92 32 99 59
330244 MhKdCwP 13 19 56 55
330286 tUfXaL 61 74 51 49
330317 85QXVpi 9 78 26 58
330321 fp2ZYU 23 0 39 92
330413 wlNf5aow 63 30 13 2
330429 8VfHVn 65 49 66 86
330529 SKmhGH 32 90 96 28
330646 FGrDFP3 79 79 75 13
330686 cpgcAmu 29 52 79 19
330759 G3Yvkh 58 46 43 62
330887 9wLX7zjf 84 77 82 90
331014 tmfXNs8G 35 64 55 90
331168 N3eo20Zc 83 61 1 58
331359 EvhPbAV 80 64 68 33
331512 kDAS0Gm 75 35 66 33
331522 5FNw3Xo 92 97 92 36
331713 I3TJtC98 39 23 14 92
331838 TeRR83s 69 71 59 10
331978 Ba192F 34 20 15 88
332159 0uLHJefC 43 32 45 5
332293 JPaQ8NY 29 89 97 45
332305 ToBOSFb 2 36 17 83
332458 MmrAFj9A 23 87 68 85
332574 bEvVE9gr 74 88 32 63
332577 zNyRMLw4 21 43 80 9
332631 nuqpxcXn 31 53 47 78
332681 LSTcuMKC 30 64 96 76
333134 V33S5mv 65 89 91 9
333189 ZY393ZAB 39 81 18 50
333260 qyxBQvY 6 40 84 46
333261 0X0l30hB 75 73 12 34
333354 Aj3Phc 14 17 31 56
333372 0F6TNEjg 9 96 80 24
333642 hsmnfm8f 58 40 54 47
333716 Q5wHL1 86 51 22 48
333820 sZZfPDU3 54 8 68 55
333859 ujxRcsAL 52 87 3 28
333887 N0UTuc4V 56 76 24 89
333969 qCGf4m 82 54 80 16
333976 7TvtUy 97 3 57 44
334003 9k5fem 14 73 7 22
334073 TyYisNsH 58 24 29 89
334087 AhpoRd4e 17 11 24 46
334181 EjXAQVAg 77 98 40 89
334305 MoLU3Qj 84 38 19 69
334330 0a075qXS 26 73 92 35
334576 9XYcaX7 30 25 94 29
334699 40m5NGlS 75 31 56 99
335051 KPROz4J 30 58 33 88
335165 AP1myeb 71 65 53 80
335286 fHuT6CZ 67 94 78 32
335299 cnSBAm03 65 27 34 54
335428 h2mbpM 71 98 4 38
335674 jYua6v 4 26 68 29
335724 h9rL9cBB 22 9 70 27
335795 akfhQkT 84 51 97 96
335812 Zs3N9hn 47 76 78 75
336107 2nwtLk 63 5 63 82
336163 7GN3b1 34 73 27 94
336339 vqz6iTK 78 99 59 31
336515 8Mrpr9 16 94 96 28
336542 q88eBo 61 32 100 31
336637 7IIh4IEI 18 21 63 13
336729 fybfjiH 33 60 3 36
336788 K1TH4zys 26 40 99 26
336792 TCJSS8 91 65 13 71
336828 GDlCKTg 55 13 45 45
336926 wCRJQz 6 82 36 3
336952 Y7wQUrG 4 55 69 24
336968 Yek9lpm8 81 46 91 26
337016 0YX4Q7F 80 87 65 86
337145 fCwhI5n5 23 66 31 5
337308 zgqAxydW 7 20 42 32
337383 7v0vzB 37 33 12 3
337400 VAuIhI 28 4 2 21
337530 JSYqRzM1 1 21 37 51
337823 Bc3mqd7t 78 19 54 35
337832 z3iXiglc 87 77 100 53
337923 1u3Dk3 41 55 18 68
337939 ZaYwZYX 79 72 34 1
337966 41GnSg 39 43 53 40
338036 IHu1zu 54 7 2 49
338158 4Ismxy 69 1 33 60
338256 w7uTtC 14 66 78 93
338529 YdBhzFm 68 17 29 54
338560 NXporn2 6 83 27 8
338628 RAkzm9A 93 29 55 4
338795 RH8kqhiD 7 48 39 71
338974 SOhFOw 78 4 33 33
339193 7zxasfl 97 39 83 42
339334 5VSRy3v 45 22 100 50
339436 2Cfex6lN 78 6 97 55
339559 bT8La6mm 27 26 8 58
339658 YhQcDrx 52 40 4 56
339690 Vu5ruD 47 98 75 33
339754 xlrBtkZq 4 79 99 13
339797 ZnJfzvij 80 28 91 55
339986 iWHcgiF0 17 83 97 14
340032 cwLEAE 33 90 0 54
340207 eCpUYH 61 96 9 13
340425 WPeqDG 31 45 58 43
340458 4FbHRIU 37 1 11 64
340541 WkSaJ4e 36 72 20 56
340669 Y0H4AvXU 84 80 24 53
340681 mlax9r 71 23 21 49
341364 DdRquOM 35 66 22 22
341402 c93kHG2i 78 32 75 56
341532 JRbPBR 83 14 31 49
341553 TTYPVlPh 25 49 24 76
341616 o0R0abYw 24 60 90 49
341625 k73UdK3z 36 20 15 49
341729 jjomn3NU 98 45 86 99
341781 YYTDK8 99 14 13 32
341828 oYpfxQn2 44 18 41 77
341912 PjWOKhq 72 51 2 91
341995 otVRmr 72 81 9 26
342002 l5Bo5KaI 28 27 41 91
342097 j625O15 87 92 22 88
342161 7WOp1ww 53 77 69 10
342202 dtOEYBfh 63 67 51 30
342302 xpH1KBlV 80 52 85 20
342448 ljIoDI 92 32 94 47
342555 snxKt6 69 57 97 52
342648 w4SJf23r 91 28 97 43
342817 uxqanSyy 39 93 64 72
342925 O0j6it 46 37 99 38
343001 rDP89O 83 82 72 24
343004 CuC1F3 25 25 4 67
343046 SLaqBC0i 99 21 65 87
